Date,SPX,GOLD,BTC
2023-07-24,1.9574947304157373,1.783930488135729,1.559809711527275
2023-07-25,1.913274482509827,1.774571233686007,1.6615319678491711
2023-07-26,1.829524847033898,1.778570177543615,1.778606521714041
2023-07-27,1.789774095278049,1.7879767115772656,1.895968908442044
2023-07-28,1.7689000592639799,1.802277346770881,2.0220644078068055
2023-07-31,1.737986988342146,1.7679534750615455,2.106640087950621
2023-08-01,1.6966338180410738,1.7103060771218113,2.165587683271193
2023-08-02,1.68702185383925,1.6839030494023401,2.144187592139224
2023-08-03,1.6682423937292572,1.6419640201241161,2.113541659859298
2023-08-04,1.6595056949831413,1.624865100526128,2.041445811743286
2023-08-07,1.6437158596932016,1.603987650902555,1.9728680757551462
2023-08-08,1.6512321125421823,1.6081050515198811,1.8843499176937015
2023-08-09,1.6404149174556955,1.6239221703265831,1.8430154611591725
2023-08-10,1.629798392117095,1.6510286472867872,1.8020983637669064
2023-08-11,1.6328861846532885,1.696466428039758,1.7700946530693418
2023-08-14,1.6468751514853048,1.729542239560356,1.7449041797470701
2023-08-15,1.66635221538214,1.7513186809283168,1.7376995584027173
2023-08-16,1.6988612819489872,1.7847845804093756,1.7303349574733675
2023-08-17,1.7662588888890745,1.812515638846734,1.721378487348393
2023-08-18,1.8453137093109524,1.845881158464528,1.806153946740103
2023-08-21,1.878914647903372,1.8325459033579938,1.9023941759655907
2023-08-22,1.9029106564078382,1.7838066488685582,1.999669344212776
2023-08-23,1.8855964906409624,1.7308237701264548,2.0572410950304807
2023-08-24,1.875354685334347,1.706730566804972,2.180348819860842
2023-08-25,1.8540695817746904,1.6528088053274557,2.2502671907494363
2023-08-28,1.8176329121319574,1.584017921333851,2.272990045032377
2023-08-29,1.7601107611814935,1.5747264286446632,2.19459084754278
2023-08-30,1.7316067138776579,1.5629363637086633,2.116536209162804
2023-08-31,1.7093558116542573,1.5649404413453276,1.9604337799778517
2023-09-01,1.7029713288938917,1.578923228732722,1.8527681820597968
2023-09-04,1.6959470145032982,1.5792773878339574,1.7477826720655396
2023-09-05,1.6897329942997357,1.5829104168116848,1.654257657147357
2023-09-06,1.6953134784671111,1.6045779618191853,1.575210489360047
2023-09-07,1.6657718511750041,1.6019503174494052,1.50389549919934
2023-09-08,1.6934095595724352,1.6195397258085766,1.4620281113388123
2023-09-11,1.6870717282165473,1.6005232473470525,1.4305160350106463
2023-09-12,1.669018848203867,1.6021348057280989,1.4207869439379435
2023-09-13,1.6615608991864173,1.6112635930824446,1.4425500012122263
2023-09-14,1.6437354472984105,1.599668075796267,1.4596352453602177
2023-09-15,1.62671719170516,1.5975788356708096,1.500890147111354
2023-09-18,1.652442549846629,1.6077460872667555,1.5410067800736917
2023-09-19,1.650079930787738,1.6248308243824696,1.6279582805358275
2023-09-20,1.6758784609555566,1.6403380381105324,1.7231114505612046
2023-09-21,1.69859243218909,1.6682404440712237,1.8359110272618386
2023-09-22,1.7365387659418137,1.7050641391821797,1.9523154696035203
2023-09-25,1.7407993443524907,1.6964812719363909,2.0557141139769888
2023-09-26,1.7549381929301884,1.7074600539857276,2.0835136442148565
2023-09-27,1.8092491833387445,1.7401543414783043,2.0214048784289718
2023-09-28,1.8823828570377366,1.8453091671943969,1.986369995518324
2023-09-29,1.9467311500709379,1.9344287109906224,1.9722974186469298
2023-10-02,1.992308232352934,2.027780488159235,1.9533504667906796
2023-10-03,2.000432172037115,2.0983538215650883,1.9309590212396515
2023-10-04,1.9480154525392142,2.101189244229789,1.9101927523342779
2023-10-05,1.9025764396385016,2.107530801371126,1.9104273152383646
2023-10-06,1.8087336246771766,2.082087613213724,1.892333933484945
2023-10-09,1.709514866297929,2.02065399306026,1.846913775119813
2023-10-10,1.6379555811741258,2.0006458505351143,1.8906615167131264
2023-10-11,1.611172564846712,1.9647701804206839,1.8728887269317533
2023-10-12,1.5693948118308414,1.8978432363447018,1.8928836244834988
2023-10-13,1.5551027090460172,1.7983249506903642,1.9204325039875527
2023-10-16,1.5236760445951787,1.7265477791008867,1.9407473961714965
2023-10-17,1.5023336923935349,1.6442274335427094,2.010377953457138
2023-10-18,1.4870258476257963,1.5917001638815425,2.0597474253185997
2023-10-19,1.5009121864481112,1.5735816476813906,2.035056762017918
2023-10-20,1.5289570206577026,1.5533635840186049,2.0065095885284436
2023-10-23,1.5844731554684255,1.5343480387353745,2.033048613763193
2023-10-24,1.6325483216654302,1.5253767392075606,2.0968546769967413
2023-10-25,1.6814025395995433,1.5115855430234377,2.1239661208375105
2023-10-26,1.7526488255332955,1.4883938793583946,2.1687242247652283
2023-10-27,1.8162881789363914,1.4709712424173529,2.177605490352518
2023-10-30,1.8658166140526597,1.4653654750855392,2.1724855847817497
2023-10-31,1.9009536701802734,1.4507534930463724,2.132566475123747
2023-11-01,1.9090183005688375,1.4254274354672702,2.0633457317861312
2023-11-02,1.9150643713679814,1.4059324134674869,1.99460273695783
2023-11-03,1.8937296657376523,1.3796071686780491,1.8949552609758318
2023-11-06,1.845288673791141,1.3395852786349403,1.7509179631823315
2023-11-07,1.8226530577311608,1.285962804836565,1.6296964888395227
2023-11-08,1.7816448393603523,1.2522834049086773,1.5055802466768469
2023-11-09,1.7318646715389752,1.2260799994756333,1.4142771653040427
2023-11-10,1.6999272622287014,1.2207856043607204,1.3431084644398672
2023-11-13,1.6764666770355008,1.2683020416984137,1.306867571890812
2023-11-14,1.6544734134832266,1.3160966717047118,1.2910469159866145
2023-11-15,1.6616413568595012,1.387357771004798,1.27594969781401
2023-11-16,1.6188703172097179,1.4414840372937254,1.3067711895663634
2023-11-17,1.5906590195695798,1.5180580229851943,1.320540900222473
2023-11-20,1.5647652305752127,1.59825151971064,1.331378430982122
2023-11-21,1.5631823555887183,1.676062428949547,1.3671501613970811
2023-11-22,1.5520787861248886,1.7573914764971723,1.442215877809279
2023-11-23,1.543052474294638,1.7961519238635897,1.515471948022892
2023-11-24,1.5061409354637252,1.8152998201248705,1.5540899825853038
2023-11-27,1.4930645959023099,1.8582968711962466,1.6359015459327262
2023-11-28,1.448698751916445,1.862606640233448,1.7122224995299913
2023-11-29,1.4020928006385525,1.8844532648933658,1.7840729821697003
2023-11-30,1.3484557383953635,1.8916712896631511,1.8186543651986107
2023-12-01,1.3283105250905891,1.8917410386597007,1.807816774449512
2023-12-04,1.3158167153641578,1.9025845273486726,1.813469114622121
2023-12-05,1.2777216543954641,1.9060870897522437,1.8789086109854334
2023-12-06,1.2676570142355836,1.8878582360287135,1.9268112881666497
2023-12-07,1.2949316160463231,1.8901817060729185,2.0045979408415406
2023-12-08,1.3230052422672758,1.8496164064180172,2.0722643912622543
2023-12-11,1.3444345344308137,1.839731993751766,2.147356052792051
2023-12-12,1.3638759247601735,1.810472856334015,2.179422145580406
2023-12-13,1.3667647139308945,1.7693961211031861,2.1683670066941017
2023-12-14,1.43355679241307,1.7412403627345214,2.171341181223047
2023-12-15,1.507564800648106,1.7385564941831702,2.0863217932989215
2023-12-18,1.5928782150560605,1.7158218711146769,2.003829358043188
2023-12-19,1.677520409158961,1.7052938226483272,1.8758302695045013
2023-12-20,1.757639312385531,1.705409829646296,1.7816316704680206
2023-12-21,1.8516651015503671,1.6760620942863198,1.7133413069935495
2023-12-22,1.9171617312450353,1.6909702341990538,1.6421390096027895
2023-12-25,1.8951743070050495,1.6966410900656947,1.6014984470870584
2023-12-26,1.8371099448591244,1.7093750994296824,1.5585334140422857
2023-12-27,1.760852271105992,1.7194838821700922,1.5140634130536412
2023-12-28,1.6802939843271232,1.7706845414981964,1.5119248289220435
2023-12-29,1.6020385632088512,1.809683227458539,1.5072384129210956
2024-01-01,1.5322735993373966,1.857017079424873,1.5046932245941655
2024-01-02,1.4676365904019046,1.8613524195080722,1.5516732491704597
2024-01-03,1.435930903664313,1.8743584670332116,1.6282274770896554
2024-01-04,1.4226176864250681,1.8915067748779613,1.733114225331275
2024-01-05,1.4132745916348248,1.8398051105287379,1.8425668046400208
2024-01-08,1.4187320320420254,1.763911979217613,1.9301274210355064
2024-01-09,1.4502176342984467,1.7586366806252265,2.0531649499648466
2024-01-10,1.475841585237686,1.737333607090358,2.1541203870863663
2024-01-11,1.5151246088937032,1.7050613429627504,2.2610774106849583
2024-01-12,1.5402321614898433,1.6717891474373678,2.309948418949374
2024-01-15,1.5960976120605526,1.6849953405560498,2.290747346037502
2024-01-16,1.65102057574797,1.67047156321205,2.2966373711928814
2024-01-17,1.7143018098638434,1.679801667148354,2.304683420721572
2024-01-18,1.7853042435783717,1.6453346910125544,2.2827862279599813
2024-01-19,1.8638636456533635,1.675658984381802,2.1945309197220846
2024-01-22,1.9427730329488717,1.7236651330356865,2.165367782682659
2024-01-23,2.004262717190552,1.7668846404083194,2.13429427288032
2024-01-24,2.0650148607527647,1.75718647327121,2.0650030043921066
2024-01-25,2.1104942022449706,1.7671431472277785,2.0225104176147624
2024-01-26,2.1537173531420226,1.7971488956290727,1.9772292720339004
2024-01-29,2.1501394704073755,1.8065519600458444,1.9584181378566439
2024-01-30,2.1185195207037393,1.809799118597747,1.920361296634239
2024-01-31,2.0528856950656684,1.802270127917441,1.9062880071433346
2024-02-01,2.0411602992550155,1.8041490369363269,1.8623530353186377
2024-02-02,2.006898489310227,1.8220356039902068,1.8084809444354621
2024-02-05,1.9580967111005692,1.8630537289488651,1.74484230650007
2024-02-06,1.9193830771720262,1.8902809050075662,1.7189170462587091
2024-02-07,1.8667322363189582,1.9728871082732313,1.6800768795018508
2024-02-08,1.8107800873515285,2.050835789204917,1.6750029020245571
2024-02-09,1.7547100275565808,2.0892165506769738,1.666108323656784
2024-02-12,1.699538365891508,2.091489997028857,1.6872761074778961
2024-02-13,1.6526131452555313,2.0798045795843714,1.71907299378605
2024-02-14,1.6663044415620534,2.0747118989994706,1.7208472880935168
2024-02-15,1.6668420090618166,2.081742281356195,1.7580155226839318
2024-02-16,1.6374892078053522,2.105800950938147,1.7426740328302406
2024-02-19,1.6358224506188406,2.0995544731647633,1.8014651117818428
2024-02-20,1.6165821101330768,2.0803876587762242,1.8308180510929202
2024-02-21,1.62658365323384,2.0527604032441626,1.842027938200169
2024-02-22,1.6262846679662053,1.9743401451360472,1.7795702561000155
2024-02-23,1.677306231029883,1.985734757460816,1.702341234173824
2024-02-26,1.7019643453787237,1.9597427516816985,1.6152140940063748
2024-02-27,1.7533329887724332,1.8835261375430103,1.5669419006924203
2024-02-28,1.761847266541721,1.845150520833288,1.5055735243750399
2024-02-29,1.760913895006963,1.815712890284992,1.523124028472994
2024-03-01,1.7736029457466822,1.8068183072696147,1.4964119855408489
2024-03-04,1.7920124092857994,1.8548247840632897,1.5120681304213262
2024-03-05,1.822111454137928,1.9021221441018108,1.5533383352456223
2024-03-06,1.8521920747254956,1.9551308189987533,1.595460383594721
2024-03-07,1.8740217272390902,1.995389396873872,1.5911723306121348
2024-03-08,1.905482397010009,1.9965066860098653,1.5761538521778402
2024-03-11,1.9327770954991383,1.99759548295835,1.5735697544451295
2024-03-12,1.8886826676105624,1.9620957970427717,1.58155292026224
2024-03-13,1.906085378445619,1.9731069312853993,1.5845328798942124
2024-03-14,1.89047965502505,1.935281956261889,1.589084975192502
2024-03-15,1.8601267754640838,1.8421492168188482,1.580207733007202
2024-03-18,1.8513875283292294,1.7220753700975742,1.5598021660969694
2024-03-19,1.8229198109065101,1.6260165247623533,1.5432756854926075
2024-03-20,1.7910866481815846,1.5281858665153245,1.534171820038117
2024-03-21,1.7889906244569043,1.4271107969374084,1.5312771577470572
2024-03-22,1.8000915791046894,1.3611148672936342,1.4858710763540683
2024-03-25,1.7916729387066395,1.3028254544892437,1.4597328156001608
2024-03-26,1.815192156499785,1.285135818911874,1.4644113737666762
2024-03-27,1.8351237901017958,1.2509279108823277,1.4632842207375663
2024-03-28,1.8505815212250138,1.2483650468504208,1.4893812452176423
2024-03-29,1.8851783161820614,1.2741940554709135,1.5122609037787587
2024-04-01,1.900343290007574,1.295133012364856,1.559487410587744
2024-04-02,1.9057767575806361,1.3500444582662416,1.5995142593596645
2024-04-03,1.8785539171874885,1.4309558372685638,1.6719353062378608
2024-04-04,1.8506943074544508,1.5282310070225114,1.7323008101430721
2024-04-05,1.8532801454673007,1.6217206549955614,1.8011296699810202
2024-04-08,1.8650267467071082,1.7671505714153832,1.8710157893988142
2024-04-09,1.8569112021679877,1.8754347906495754,1.9475821359055756
2024-04-10,1.8409147542898276,1.9785228368383878,2.00480808523055
2024-04-11,1.8345325859216328,2.018941486685542,2.0964364191093936
2024-04-12,1.817975152424456,1.995313504051599,2.1583977909582526
2024-04-15,1.8045742901496367,1.882628942335081,2.143355246223374
2024-04-16,1.823584364268252,1.76303827885263,2.1708055761950495
2024-04-17,1.854559371254388,1.6442295222369836,2.1808631439425046
2024-04-18,1.868678068549133,1.555403598390092,2.1658143776341654
2024-04-19,1.9217817335052811,1.472388434580082,2.172141812751919
2024-04-22,1.972231954205158,1.3969146942401574,2.23949576993097
2024-04-23,1.9913029360411427,1.3840200393563578,2.2942774492990257
2024-04-24,2.000674406636137,1.3351000753344935,2.3175362382499216
2024-04-25,1.9921019013880523,1.3257373474229668,2.312139263328906
2024-04-26,1.9734703008120267,1.3115494054969334,2.2413046111048436
2024-04-29,1.9091957250960985,1.3071540338433518,2.1700861501167696
2024-04-30,1.8235675935830076,1.3086254126767045,2.1535188950712048
2024-05-01,1.7631603381369296,1.350173933018288,2.1122020349555033
2024-05-02,1.7241848551331476,1.3648796851682279,2.061428423693514
2024-05-03,1.6861813638985808,1.4042612948669093,2.0150592044396527
2024-05-06,1.6707939268228904,1.4558003347481636,2.0216675010706293
2024-05-07,1.6438441491610711,1.5152093591190277,2.0075060632101813
2024-05-08,1.656118711868943,1.5680855034018681,1.9844504082256031
2024-05-09,1.6591040834312492,1.6293871382442238,1.9483216876738323
2024-05-10,1.6841146723411737,1.6845390158922817,1.9331135329182674
2024-05-13,1.7012128884023068,1.7353075293794227,1.926188549649486
2024-05-14,1.7333782089077692,1.7716441922887576,1.9098854582067408
2024-05-15,1.7708236852999337,1.793507411954366,1.903856670709984
2024-05-16,1.7866427034783747,1.8129133754721354,1.957058199170579
2024-05-17,1.83108779677933,1.8300725140546719,1.9700165772791198
2024-05-20,1.8674485484291485,1.8590680631724674,2.033667855172669
2024-05-21,1.879334368290184,1.8686689443104552,2.066549792802546
2024-05-22,1.8484123429319537,1.861785854526861,2.116587499237491
2024-05-23,1.7955096313350898,1.8954456444387355,2.1243634079432887
2024-05-24,1.717776052252092,1.9190563707180832,2.101574181591884
2024-05-27,1.6707478619319756,1.9186237668113713,2.090997685293129
2024-05-28,1.593031492315287,1.9341268602406705,2.050021506543361
2024-05-29,1.5356740248366998,1.9153153719799463,1.9854017830815218
2024-05-30,1.4907117321779542,1.8926090238475726,1.9390117014613761
2024-05-31,1.4595363657394433,1.8156542195678778,1.8734210758164234
2024-06-03,1.4518209300837528,1.7737506208577813,1.8329172879380098
2024-06-04,1.456659629628138,1.7406445957242933,1.8009075128546166
2024-06-05,1.4648933214040976,1.7127112205392887,1.7636909450796432
2024-06-06,1.4969040966752063,1.7030220440515615,1.741831872128116
2024-06-07,1.51279021637495,1.6797749667576924,1.6955347338521178
2024-06-10,1.5015682346218082,1.6767565724954805,1.6522023673112136
2024-06-11,1.5558108686039773,1.7066668545263937,1.6150965292808044
2024-06-12,1.5999942435869903,1.7378302391961975,1.632355607317874
2024-06-13,1.6541388137327722,1.7777688118865553,1.6240596345898384
2024-06-14,1.7109631366498785,1.81989473982676,1.6582443924233947
2024-06-17,1.7822012219589172,1.8566106769156707,1.6858800757712973
2024-06-18,1.854937159428685,1.8909452042064452,1.74599129489422
2024-06-19,1.907081938176812,1.9188008183004688,1.8222220587044442
2024-06-20,1.9169861291016963,1.9105010832977043,1.8696040313824631
2024-06-21,1.9068644605518934,1.9136088708359944,1.9540828285630405
2024-06-24,1.8620757498215255,1.9115131924562356,2.025458850983443
2024-06-25,1.7746945613298672,1.887851448221131,2.119095681119805
2024-06-26,1.6938968691129108,1.920540577154924,2.1406056059193457
2024-06-27,1.6159164203839678,1.9026166110200324,2.1315716199941788
2024-06-28,1.5486819386181798,1.9798715702789156,2.031668148532137
2024-07-01,1.4958630863524096,2.0294733487407557,2.015059760694491
2024-07-02,1.4466726441701152,2.077507848385623,1.9305131251840093
2024-07-03,1.4176070899674242,2.0536847082142815,1.855263118318375
2024-07-04,1.400981322298861,2.0959694058559544,1.8048621826534579
2024-07-05,1.40338186338491,2.1176919807924888,1.7682785831677865
2024-07-08,1.4222628957519647,2.131381841492494,1.68955885451613
2024-07-09,1.4041844901526526,2.21708935074298,1.6622328766327716
2024-07-10,1.429562257047258,2.219945498516642,1.6330034962447033
2024-07-11,1.4910784972950126,2.2530927241079723,1.6039886882558458
2024-07-12,1.5778622171824115,2.26988867657547,1.5620140874785282
2024-07-15,1.6443855826617104,2.2914743988222908,1.5259737742481314
2024-07-16,1.6732835087552003,2.269862740622874,1.5931329715260916
2024-07-17,1.7444269191936121,2.246528205157327,1.6147413903132826
2024-07-18,1.818751323400411,2.2086970232845657,1.6465658967900125
2024-07-19,1.852800347953368,2.1735160339278825,1.6505854420506074
2024-07-22,1.856544268618237,2.1509491384330013,1.6883113076339344
2024-07-23,1.843388886692954,2.079554117061314,1.696455395796805
2024-07-24,1.7932544513642523,2.001873121262048,1.7243594358420535
2024-07-25,1.8036984112815793,1.9034234737478946,1.727622675995378
2024-07-26,1.7555985844555562,1.851057262339983,1.7335182176791903
2024-07-29,1.753655020269524,1.7940790254377763,1.7377445739934227
2024-07-30,1.7298678859683456,1.7304447711627924,1.73000665913425
2024-07-31,1.7335818420512576,1.7012428543591531,1.7091350745409681
2024-08-01,1.7528600997289112,1.6602220585273753,1.6794919171638587
2024-08-02,1.7860836425413176,1.6848247663422455,1.6254912094986786
2024-08-05,1.818483167983157,1.6812422601076689,1.604008218559205
2024-08-06,1.8813352913421169,1.6987487933394232,1.6447142972774855
2024-08-07,1.9004486380201018,1.7032889940454388,1.668353802523201
2024-08-08,1.9201328501111399,1.721104412460483,1.6860168914675042
2024-08-09,1.950714747901496,1.7672640148445085,1.7071722654404717
2024-08-12,1.9562418619381423,1.8010226939818543,1.7271977704491976
2024-08-13,1.9490506710826032,1.8518975666274557,1.7366024569995364
2024-08-14,1.9434021257984837,1.9005176599015048,1.7330748204911914
2024-08-15,1.898067953895683,1.9768760858230823,1.760521830054325
2024-08-16,1.870752598575878,1.9865028114394503,1.773358392776165
2024-08-19,1.8194715109859638,2.0523427414670548,1.7767291888726928
2024-08-20,1.785630185331847,2.077654529723159,1.7821662057711691
2024-08-21,1.7696108086257565,2.0692436078529264,1.7791043473806991
2024-08-22,1.7642242623426012,2.0525072350479654,1.7875873390598842
2024-08-23,1.7737962049317855,2.0433854357137387,1.7410303545625467
2024-08-26,1.785977886665443,2.0180200899954444,1.740397320940876
2024-08-27,1.7795870848804607,2.036113307041701,1.7161523577616744
2024-08-28,1.7521800771946672,2.026316238721646,1.7230698000166975
2024-08-29,1.717804860077405,1.9453549010548448,1.7013272535455932
2024-08-30,1.6645316696960246,1.9125109605816368,1.7068706945416117
2024-09-02,1.6397650244216564,1.8615198072471326,1.724735720763182
2024-09-03,1.5909578603465098,1.7907659203195259,1.763442148631892
2024-09-04,1.5866797807862576,1.709254715871882,1.8126751969133792
2024-09-05,1.5572919898705004,1.673784176677326,1.8558874671881926
2024-09-06,1.5662846423858017,1.655473619039181,1.9293692770393507
2024-09-09,1.58065327766576,1.6378300950346278,2.0125344368689433
2024-09-10,1.5859857233471464,1.6255924432745887,2.092928921935879
2024-09-11,1.5678831361968175,1.6246050738576465,2.13965008578549
2024-09-12,1.5438101378302385,1.6032556527580237,2.1536451433434043
2024-09-13,1.529259697481475,1.6265843878453803,2.108580414550972
2024-09-16,1.5996924481706765,1.7007742154583174,2.1363073636641454
2024-09-17,1.6593466555182101,1.797505712685208,2.1331789982023177
2024-09-18,1.700323541120155,1.8921752669426455,2.0959555958378355
2024-09-19,1.7508094868149635,1.9603996121414426,2.03282804920899
2024-09-20,1.812818328526685,2.0264813179882566,1.9745276586803104
2024-09-23,1.8348231003117614,2.0861018283803583,1.9548028205736863
2024-09-24,1.850414175911851,2.1001131370874035,1.919527849334884
2024-09-25,1.8380974495058948,2.133187318478311,1.9107633164623206
2024-09-26,1.8276135953078247,2.110320196463749,1.9133684779651703
2024-09-27,1.8035156536616177,2.0085672313672744,1.9055704731211867
2024-09-30,1.7738398912066435,1.9254161441308122,1.861449831096608
2024-10-01,1.7412197713485063,1.8478218772400148,1.8222369313797682
2024-10-02,1.711084410224062,1.7747574997638074,1.8114623449082035
2024-10-03,1.6377961360004318,1.6858539533577201,1.7564610325340237
2024-10-04,1.6158708411510043,1.603701543271489,1.745678933886602
2024-10-07,1.6097586604147356,1.5410972243346908,1.721917351335256
2024-10-08,1.6083232470047306,1.4703766448956261,1.6871014492277336
2024-10-09,1.6003378366535235,1.4256586820630093,1.6613415511054528
2024-10-10,1.567216959040976,1.3728127670854913,1.636964819538243
2024-10-11,1.5668904982960357,1.3937367591279222,1.6197024415205978
2024-10-14,1.513562701337244,1.42932080760275,1.6048732768922052
2024-10-15,1.5483885875848709,1.4589206769193275,1.634769923340418
2024-10-16,1.579680020566187,1.491629111557757,1.6409556290302763
2024-10-17,1.6037980155914842,1.5072775343007534,1.6816806106934459
2024-10-18,1.6542810668345385,1.561491009830324,1.7274711085531682
2024-10-21,1.7209402546360717,1.6197262520360467,1.7879916269894138
2024-10-22,1.7809633247287886,1.682324863069358,1.8373888200348147
2024-10-23,1.8030110524879273,1.73810415145143,1.8633299299327628
2024-10-24,1.8568483142877246,1.8101554526916572,1.8807543152219424
2024-10-25,1.8725185602491867,1.8831785173929152,1.8622752939590392
2024-10-28,1.8881023627213507,1.9168643966924017,1.8577726451717618
2024-10-29,1.8499840854582228,1.9732573729538887,1.8037833484045662
2024-10-30,1.780651094579464,1.9923590071480701,1.7509857244097742
2024-10-31,1.7238411246999654,1.9768004544218685,1.7307413129726141
2024-11-01,1.710443846243708,1.9371758102883576,1.7183901200387999
2024-11-04,1.7085832591983698,1.8547995435593148,1.700818047124729
2024-11-05,1.7144715206054835,1.776366453091856,1.6987498396313832
2024-11-06,1.7509186351002088,1.7156762947971798,1.6725929321571125
2024-11-07,1.8122182994763572,1.6994000679745773,1.7078158927816345
2024-11-08,1.8816325407963626,1.679497870606643,1.6930746942497492
2024-11-11,1.9138189864583761,1.6417148070388548,1.6807303573771373
2024-11-12,1.9777407248079435,1.6533737858227207,1.780450336265427
2024-11-13,2.0240666965139837,1.66445964640895,1.8518596777028076
2024-11-14,2.0364947809227,1.6749418773137614,1.9343138048004196
2024-11-15,2.024329412189267,1.6973976937112751,2.0121217512312812
2024-11-18,2.0320820498909913,1.703390323782575,2.0624288955990635
2024-11-19,2.0092863548575624,1.7629529891363849,2.056993285597153
2024-11-20,1.926808619288106,1.8016537236963521,2.0311411062946303
2024-11-21,1.8377703132964731,1.8188244229813442,1.9727138780621751
2024-11-22,1.7474591116426648,1.8138409250272844,1.8780651858699233
2024-11-25,1.6813026407241205,1.7936184561008015,1.7613646078687553
2024-11-26,1.617522864182283,1.793717353215595,1.7073606397085639
2024-11-27,1.5901234532605582,1.7398573962706527,1.643313732898228
2024-11-28,1.572174837280632,1.7049284660099335,1.6029890896379428
2024-11-29,1.561914821916648,1.6506921552975393,1.5347899568426204
2024-12-02,1.569689329526668,1.6214902920980154,1.487365334516941
2024-12-03,1.556108962990043,1.5851994059769758,1.4462278906254076
2024-12-04,1.5719693679499473,1.57056071631863,1.407835965237148
2024-12-05,1.6164919695543025,1.56599334786486,1.3914559809594942
2024-12-06,1.6608684935534317,1.588256366204632,1.3700550332482795
2024-12-09,1.7081365163168816,1.6079695414476427,1.3878153865832739
2024-12-10,1.7402296439156657,1.6535284429699073,1.408172833995398
2024-12-11,1.7508142786048375,1.7146966295499075,1.4340656523948794
2024-12-12,1.8606702655242153,1.8021569912694972,1.5015914856029655
2024-12-13,1.8892747613191037,1.9061672390071647,1.5645136016513288
2024-12-16,1.8523449712519249,2.008646664212506,1.6380604402736643
2024-12-17,1.752495497918319,2.088933136673459,1.7139682363597162
2024-12-18,1.6713119384604547,2.1051141658274486,1.7910134772234536
2024-12-19,1.7104515419265387,2.109249532845498,1.893061464390924
2024-12-20,1.732476378366447,2.051199505749626,1.982391036611141
2024-12-23,1.7823281739654413,2.0586615649156275,2.039488654811396
2024-12-24,1.8124802926529535,2.040820025053749,2.0703234540481024
2024-12-25,1.825561950607411,2.0539162881819295,2.0769968518112827
2024-12-26,1.8202170203490748,2.083439040762446,2.080663590124391
2024-12-27,1.869218100691536,2.099647982999121,2.0795621726657303
2024-12-30,1.9162228228101212,2.089387849535741,2.062205771636755
2024-12-31,1.9592309494989808,2.056666136910585,2.031826365388905
2025-01-01,1.9556979776599441,2.009004946598832,2.0125905404313507
